step,Q,consistency_loss,reward_loss,total_loss,value_loss,grad_norm
130,106.611938476563,0.111605472862721,0.00032929121516645,0.238233983516693,0.148583769798279,1.73400378227234
131,107.967895507813,0.107581183314323,0.000253704987699166,0.230102136731148,0.148129194974899,1.3844199180603
132,109.741195678711,0.106383174657822,0.000335205579176545,0.227124556899071,0.141906231641769,1.03755295276642
133,110.510673522949,0.109260141849518,0.000301472202409059,0.232507556676865,0.138365477323532,1.36312234401703
134,112.500129699707,0.108601912856102,0.000209621066460386,0.230783551931381,0.13474914431572,1.02036356925964
135,113.854957580566,0.116865545511246,0.000690228189341724,0.248424261808395,0.143480539321899,1.22702550888062
136,114.344802856445,0.110029205679894,0.000215186068089679,0.233494758605957,0.133287653326988,1.32049071788788
137,115.741134643555,0.115752287209034,0.000222226808546111,0.244998931884766,0.133832484483719,1.09798717498779
138,117.019706726074,0.113902255892754,0.000359361962182447,0.239776715636253,0.117925256490707,1.04515135288239
139,117.636413574219,0.118523091077805,0.000368995970347896,0.250067740678787,0.128370463848114,1.37559711933136
140,118.52515411377,0.120215654373169,0.000784896779805422,0.253379076719284,0.125553071498871,1.3683500289917
141,119.216583251953,0.115057669579983,0.000330883543938398,0.243700921535492,0.134201258420944,1.36589241027832
142,119.689430236816,0.118802681565285,0.00046617683256045,0.251215070486069,0.133766129612923,1.10264801979065
143,120.354080200195,0.12180457264185,0.000326822162605822,0.257523536682129,0.137509778141975,1.14029741287231
144,121.296447753906,0.125751465559006,0.000383168924599886,0.266895949840546,0.152014195919037,1.40008342266083
145,121.280456542969,0.120477266609669,0.000460466835647821,0.253253430128098,0.120686531066895,1.31440722942352
146,121.916351318359,0.126698136329651,0.000499667250551283,0.266391575336456,0.127454668283463,1.52520442008972
147,122.297676086426,0.12512294948101,0.000466233876068145,0.263330608606338,0.128515735268593,1.35452461242676
148,122.693023681641,0.125848472118378,0.000698392745107412,0.266581654548645,0.145354926586151,1.6982479095459
149,123.079864501953,0.124042078852654,0.000365207204595208,0.263742387294769,0.154756635427475,1.22973537445068
150,123.608711242676,0.128231525421143,0.000572649645619094,0.270188540220261,0.134391278028488,1.49161326885223
151,124.659149169922,0.126085728406906,0.000435064488556236,0.268280416727066,0.158914268016815,1.52540254592896
152,125.002799987793,0.125442743301392,0.000633403018582612,0.264393508434296,0.131913468241692,1.20228850841522
153,124.862045288086,0.130938977003098,0.000374618335627019,0.274417191743851,0.123519450426102,1.25363183021545
154,125.523727416992,0.131601721048355,0.000674486276693642,0.277268648147583,0.137279868125916,1.46127700805664
156,125.228637695313,0.13496296107769,0.000341235951054841,0.284760802984238,0.146642565727234,1.22941648960114
157,125.970092773438,0.128810912370682,0.000632040319032967,0.272199153900146,0.142613425850868,1.24550831317902
158,125.531021118164,0.127707824110985,0.000574632082134485,0.269607365131378,0.139044016599655,1.37765085697174
159,126.195343017578,0.136788874864578,0.000616155681200326,0.289752602577209,0.158668041229248,1.67545676231384
160,126.690887451172,0.132338494062424,0.000585426925681531,0.279723763465881,0.147541046142578,1.41089391708374
161,126.706069946289,0.135764449834824,0.000678471056744456,0.28547278046608,0.136046424508095,1.56123387813568
162,126.834274291992,0.136185556650162,0.000561890774406493,0.28588542342186,0.132333755493164,1.50246691703796
163,126.78197479248,0.133231937885284,0.000561226217541844,0.279258728027344,0.12514254450798,1.11807024478912
164,126.826438903809,0.134877398610115,0.000375512521713972,0.285564243793488,0.156216889619827,1.57643926143646
165,126.861389160156,0.13410596549511,0.000516151601914316,0.284524291753769,0.16054293513298,1.33392632007599
166,127.209991455078,0.136802688241005,0.000712038832716644,0.290675014257431,0.167135983705521,1.70599150657654
167,127.424468994141,0.134735196828842,0.000544467882718891,0.28954541683197,0.198028147220612,1.65633463859558
168,127.995056152344,0.137169525027275,0.000579370767809451,0.292466044425964,0.178373023867607,1.32572388648987
169,128.383346557617,0.138147965073586,0.000769571866840124,0.29670238494873,0.200216561555862,1.79900944232941
170,129.147323608398,0.142088413238525,0.000887790811248124,0.302169322967529,0.175485819578171,1.35324001312256
171,129.296417236328,0.139297395944595,0.000579943764023483,0.296740859746933,0.178560763597488,1.35837888717651
172,130.066864013672,0.140680640935898,0.000769984442740679,0.299876511096954,0.181302338838577,1.71216309070587
173,131.003982543945,0.144601747393608,0.000582237087655813,0.306691110134125,0.171965137124062,1.48422050476074
174,131.775787353516,0.139305084943771,0.00028146558906883,0.29609888792038,0.173479616641998,1.59101021289825
175,132.168426513672,0.141573429107666,0.000296386919217184,0.300737738609314,0.174427092075348,1.45074641704559
176,131.731079101563,0.141826093196869,0.000593907083384693,0.302278339862823,0.183291882276535,1.32775545120239
177,132.072265625,0.144445285201073,0.000480313377920538,0.306684076786041,0.175533533096313,1.54898881912231
178,132.112243652344,0.146006301045418,0.000853795500006527,0.309656888246536,0.172173961997032,1.98788464069366
179,133.276428222656,0.145819216966629,0.00074925011722371,0.309950053691864,0.179369688034058,1.48182082176209
180,132.812896728516,0.147952795028687,0.000470500119263306,0.314685225486755,0.185443550348282,1.57663917541504
181,132.649719238281,0.145525723695755,0.00108548509888351,0.310098230838776,0.185039967298508,1.59105789661407
182,133.163696289063,0.144701927900314,0.000557669787667692,0.306764364242554,0.170816600322723,1.40974581241608
183,133.352905273438,0.149713486433029,0.000520337314810604,0.319101810455322,0.194146618247032,1.41518926620483
184,133.042861938477,0.144374281167984,0.000423138291807845,0.306136906147003,0.171767711639404,1.52448284626007
185,133.356323242188,0.149513766169548,0.000542181194759905,0.319136768579483,0.198381274938583,1.30289900302887
186,133.440948486328,0.150895923376083,0.000693818321451545,0.319989204406738,0.178505033254623,1.50465965270996
187,133.639266967773,0.147412806749344,0.000710570835508406,0.314600318670273,0.19419452548027,1.37946307659149
188,134.183074951172,0.147976085543633,0.000435008318163455,0.316747784614563,0.205781370401382,1.74841225147247
189,134.356048583984,0.153688788414001,0.000833950354717672,0.328433305025101,0.206387579441071,1.60024738311768
190,134.808074951172,0.151509761810303,0.000709650455974042,0.325419664382935,0.220452889800072,1.42930221557617
191,135.377868652344,0.152378767728806,0.000820292858406901,0.326483905315399,0.21316234767437,1.50750362873077
192,135.880065917969,0.15384005010128,0.00115298596210778,0.331322997808456,0.230663806200027,1.77130687236786
193,135.980102539063,0.156766772270203,0.00043006197665818,0.335623025894165,0.218744277954102,1.56153273582459
194,136.712188720703,0.151279896497726,0.000724502257071435,0.332326889038086,0.294048428535461,2.15320992469788
195,137.470825195313,0.153256565332413,0.000822837639134377,0.330034554004669,0.231100097298622,1.49328589439392
197,137.553466796875,0.159279510378838,0.00078872567974031,0.343341141939163,0.243877843022346,1.70728480815887
198,137.414642333984,0.157211199402809,0.00106174475513399,0.336825788021088,0.218725070357323,1.80777251720428
199,137.929153442383,0.16390135884285,0.001146623166278,0.352543592453003,0.241675585508347,1.69503939151764
200,137.62744140625,0.164013564586639,0.0011036773212254,0.351843863725662,0.232649177312851,2.1652193069458
201,138.821228027344,0.166239827871323,0.000877096841577441,0.356456488370895,0.235383003950119,1.69037282466888
202,138.364685058594,0.161539524793625,0.000624839100055397,0.345244228839874,0.218527913093567,1.9962819814682
203,138.623321533203,0.167970106005669,0.000868593109771609,0.358730465173721,0.223559200763702,1.80230021476746
204,139.269744873047,0.156725823879242,0.000851038668770343,0.337588727474213,0.237115442752838,1.92733216285706
205,139.147369384766,0.169023633003235,0.000898224883712828,0.361331641674042,0.228353053331375,1.9592422246933
206,139.245300292969,0.163989201188087,0.000682425685226917,0.349939972162247,0.216203361749649,1.65470266342163
207,139.310394287109,0.164101257920265,0.000806295545771718,0.35240775346756,0.238020732998848,1.60007107257843
208,139.507385253906,0.165219992399216,0.000765431730542332,0.354037046432495,0.232143610715866,1.5199875831604
209,139.138793945313,0.169611141085625,0.000846049748361111,0.363663762807846,0.240184664726257,1.60685431957245
210,139.618865966797,0.176267236471176,0.000773344829212874,0.37805837392807,0.251372516155243,1.73064374923706
211,139.738128662109,0.171800196170807,0.000665133236907423,0.366550892591476,0.226179286837578,1.77252185344696
212,139.653289794922,0.180135190486908,0.000971420085988939,0.384788990020752,0.240329146385193,1.66848945617676
213,139.743072509766,0.177048593759537,0.000674499722663313,0.381618946790695,0.271845579147339,2.18255090713501
214,139.974182128906,0.179900676012039,0.000827138894237578,0.385598927736282,0.253840118646622,2.35499334335327
215,140.30891418457,0.18134406208992,0.0020301400218159,0.391599714756012,0.278965473175049,2.52074027061462
216,140.695587158203,0.170275688171387,0.000871366006322205,0.366316616535187,0.253295421600342,1.89455282688141
217,140.820602416992,0.178384482860565,0.00109646446071565,0.382424235343933,0.251070469617844,1.74366974830627
218,141.001541137695,0.178477704524994,0.000701678218320012,0.385107427835464,0.278011858463287,1.90847730636597
219,140.691619873047,0.177551940083504,0.000984022626653314,0.382177770137787,0.265819221735001,2.07134246826172
220,141.200561523438,0.180026933550835,0.00101492693647742,0.391186535358429,0.306252360343933,2.18371677398682
221,140.560882568359,0.181228131055832,0.000818000815343112,0.38796329498291,0.250979959964752,1.98257374763489
222,140.485107421875,0.185432463884354,0.00112262379843742,0.395453929901123,0.240276873111725,1.69066154956818
223,140.599060058594,0.181589603424072,0.000856431492138654,0.38954558968544,0.259381681680679,2.08781766891479
224,141.555770874023,0.180734038352966,0.00102904345840216,0.3871069252491,0.251243561506271,1.75766110420227
225,141.477340698242,0.180653601884842,0.000920215854421258,0.386893630027771,0.251263558864593,2.34055304527283
226,141.902313232422,0.1850865483284,0.000928264169488102,0.398776799440384,0.2813960313797,1.95422542095184
227,142.292587280273,0.18503825366497,0.0008868423756212,0.401211738586426,0.306917816400528,2.14903664588928
228,142.036163330078,0.185961097478867,0.000986101338639855,0.39851388335228,0.26098644733429,2.56237316131592
229,141.742614746094,0.189354538917542,0.00093999324599281,0.407469093799591,0.282899975776672,1.94199216365814
230,142.142532348633,0.18888983130455,0.000853618024848402,0.404842138290405,0.266356825828552,1.89441168308258
231,142.286193847656,0.197727158665657,0.00141284265555441,0.426158487796783,0.29997718334198,1.91064655780792
232,142.109176635742,0.187764093279839,0.000585591478738934,0.4066042304039,0.307832717895508,2.14038228988647
233,142.611175537109,0.195785447955132,0.00105631351470947,0.424291491508484,0.321924448013306,3.20165085792541
234,142.828460693359,0.201366364955902,0.000963750237133354,0.433567255735397,0.30352658033371,2.3433735370636
235,142.201675415039,0.202094823122025,0.00120518659241498,0.437641710042954,0.328494697809219,2.94602560997009
236,142.785552978516,0.196760818362236,0.00247251242399216,0.429657608270645,0.348996996879578,2.49642968177795
238,143.407196044922,0.202737390995026,0.000905099324882031,0.445175766944885,0.392484486103058,4.19118690490723
239,143.360382080078,0.203895926475525,0.000632800802122802,0.439380705356598,0.312724888324738,2.15431547164917
240,144.311187744141,0.207072168588638,0.000886791036464274,0.448463022708893,0.338752806186676,2.85250735282898
241,144.635894775391,0.196307256817818,0.00117562816012651,0.426898688077927,0.336963415145874,2.76754927635193
242,144.657974243164,0.196453660726547,0.00119639676995575,0.425274819135666,0.317692875862122,2.16750621795654
243,144.769989013672,0.206033229827881,0.00106467539444566,0.450277000665665,0.376781851053238,2.28245615959167
244,145.503860473633,0.198383063077927,0.00137329869903624,0.42938107252121,0.319283336400986,2.53056049346924
245,145.11701965332,0.217582315206528,0.00114302570000291,0.470109820365906,0.343736678361893,3.04873585700989
246,145.691375732422,0.214919224381447,0.00223884219303727,0.464740842580795,0.337829679250717,3.19976711273193
247,145.735656738281,0.205475822091103,0.00107976654544473,0.444460242986679,0.329687207937241,2.153639793396
248,146.121994018555,0.212187886238098,0.00133139721583575,0.454783439636231,0.297419726848602,2.98264670372009
249,145.682968139648,0.212747171521187,0.000990378903225064,0.459119737148285,0.331302046775818,3.92618989944458
250,145.670623779297,0.213214725255966,0.00106829591095448,0.458797812461853,0.318342059850693,2.14078688621521
251,145.828567504883,0.212254405021667,0.00161766028031707,0.457840144634247,0.325224816799164,2.50578355789185
252,145.856430053711,0.214416950941086,0.00131093920208514,0.462623238563538,0.331338703632355,2.59204745292664
253,145.730133056641,0.214059486985207,0.000715083908289671,0.458408564329147,0.299320578575134,2.50558829307556
254,146.199981689453,0.220659464597702,0.000867340713739395,0.478091686964035,0.363390684127808,3.43728756904602
255,146.319717407227,0.215991675853729,0.000770340673625469,0.469737142324448,0.373686134815216,2.34868907928467
256,146.052459716797,0.220847144722939,0.00096161209512502,0.476295679807663,0.341205656528473,3.01796960830688
257,145.548217773438,0.220808833837509,0.000822730711661279,0.471667796373367,0.296387732028961,2.29662704467773
258,146.049850463867,0.226413786411285,0.0012237454066053,0.486913442611694,0.334739714860916,2.96244668960571
259,145.582046508789,0.230600297451019,0.00160947325639427,0.494400054216385,0.323947489261627,2.42279744148254
260,145.207229614258,0.228927314281464,0.000969675893429667,0.490079075098038,0.317395925521851,2.5107638835907
261,145.674896240234,0.22349026799202,0.00101170944981277,0.478108018636704,0.306216359138489,2.04530763626099
262,145.476898193359,0.233977004885674,0.00267496611922979,0.500164389610291,0.308728873729706,2.462646484375
263,145.356414794922,0.229154765605927,0.00139493541792035,0.492983877658844,0.339768946170807,2.18739461898804
264,145.262420654297,0.24217477440834,0.00101835431996733,0.518668234348297,0.338094830513,3.12082552909851
265,145.606872558594,0.232986778020859,0.000700582866556942,0.49858370423317,0.322598516941071,2.24359774589539
266,145.835754394531,0.241320580244064,0.00137119740247726,0.517210364341736,0.338836789131165,3.0137619972229
267,145.655822753906,0.233612269163132,0.00134752923622727,0.499475806951523,0.315775036811829,2.97347116470337
268,145.836456298828,0.248037695884705,0.0019913378637284,0.533194363117218,0.361232876777649,3.77448987960815
269,146.016250610352,0.241041466593742,0.00134393305052072,0.520374417304993,0.376194775104523,3.59837126731873
270,145.988250732422,0.24990701675415,0.000982352416031063,0.53681492805481,0.365097463130951,2.51559114456177
271,145.83821105957,0.257156521081924,0.00113570317625999,0.55380916595459,0.389283180236816,3.49224257469177
272,146.059387207031,0.260109573602676,0.00190445221960545,0.559886932373047,0.387155771255493,3.50478410720825
273,146.886108398438,0.247339829802513,0.000889116432517767,0.537905871868134,0.427816510200501,2.88516068458557
274,145.665283203125,0.250674188137054,0.00163193047046661,0.537640571594238,0.354762434959412,3.37740159034729
